ADAPTIVE_START_DAY,ZSCORE_LOOKBACK,ENTRY_THRESHOLD,STOP_LOSS_THRESHOLD,POSITION_SIZE,score
501,150,0.7000000000000001,3.5,10000,58.284909285306796
501,150,0.7000000000000001,3.25,10000,58.19182413900787
501,110,1.7000000000000002,2.75,10000,58.1010471328395
501,120,1.3000000000000003,3.0,10000,58.094330015709325
501,130,0.7000000000000001,3.0,10000,57.887975730437006
501,140,0.7000000000000001,2.5,10000,57.85124706891994
501,150,0.7000000000000001,3.0,10000,57.83496134249512
501,110,1.7000000000000002,3.0,10000,57.802675292801
501,120,0.5,3.5,10000,57.75896295125871
501,120,0.5,4.0,10000,57.75896295125871
501,120,0.5,3.75,10000,57.75896295125871
501,150,1.7000000000000002,3.75,10000,57.72393087194935
501,150,1.7000000000000002,4.0,10000,57.72393087194935
501,150,1.7000000000000002,3.5,10000,57.72393087194935
501,140,0.2,3.5,10000,57.72035466919397
